car_age,km_driven,price_new,accident_count,door_count,transmission,fuel,y_pred,timestamp
11.0,93279.0,29232.0,2.0,4.0,3.0,1.0,3780.0,2017-03-10 15:41:16.800
16.0,111379.0,31294.0,2.0,4.0,3.0,1.0,2494.0,2017-03-10 15:41:50.400
18.0,121906.0,33699.0,4.0,5.0,3.0,2.0,-50.0,2017-03-10 15:42:24.000
18.0,134043.0,39505.0,4.0,5.0,3.0,2.0,154.0,2017-03-10 15:42:57.600
3.0,74558.0,18310.0,1.0,3.0,1.0,1.0,9085.0,2017-03-10 15:43:31.200
19.0,119318.0,38167.0,5.0,5.0,2.0,2.0,145.0,2017-03-10 15:44:04.800
9.0,91105.0,29960.0,2.0,3.0,3.0,1.0,5165.0,2017-03-10 15:44:38.400
8.0,49762.0,19964.0,2.0,3.0,1.0,1.0,5334.0,2017-03-10 15:45:12.000
14.0,125366.0,40672.0,4.0,5.0,2.0,2.0,1379.0,2017-03-10 15:45:45.600
20.0,153244.0,44928.0,5.0,5.0,3.0,2.0,-185.0,2017-03-10 15:46:19.200
13.0,108879.0,37882.0,2.0,4.0,3.0,1.0,3578.0,2017-03-10 15:46:52.800
7.0,57253.0,26008.0,2.0,3.0,2.0,1.0,7270.0,2017-03-10 15:47:26.400
20.0,170225.0,44500.0,4.0,5.0,3.0,2.0,-59.0,2017-03-10 15:48:00.000
9.0,120223.0,40542.0,3.0,5.0,2.0,2.0,3338.0,2017-03-10 15:48:33.600
3.0,48219.0,18997.0,1.0,3.0,1.0,1.0,10312.0,2017-03-10 15:49:07.200
20.0,163075.0,41181.0,4.0,5.0,3.0,2.0,-144.0,2017-03-10 15:49:40.800
5.0,105719.0,28296.0,1.0,3.0,2.0,1.0,7712.0,2017-03-10 15:50:14.400
7.0,91534.0,30567.0,2.0,4.0,2.0,1.0,6064.0,2017-03-10 15:50:48.000
13.0,136619.0,37690.0,3.0,5.0,3.0,2.0,1092.0,2017-03-10 15:51:21.600
11.0,110909.0,27204.0,1.0,4.0,3.0,1.0,3930.0,2017-03-10 15:51:55.200
16.0,94022.0,41417.0,5.0,5.0,2.0,2.0,1121.0,2017-03-10 15:52:28.800
11.0,86617.0,30711.0,4.0,5.0,1.0,1.0,3123.0,2017-03-10 15:53:02.400
15.0,156854.0,33437.0,1.0,5.0,3.0,2.0,1605.0,2017-03-10 15:53:36.000
13.0,137975.0,38526.0,3.0,5.0,3.0,2.0,1078.0,2017-03-10 15:54:09.600
17.0,127431.0,31502.0,3.0,5.0,3.0,1.0,1242.0,2017-03-10 15:54:43.200
11.0,97750.0,34828.0,3.0,5.0,2.0,1.0,3669.0,2017-03-10 15:55:16.800
18.0,108492.0,40815.0,5.0,5.0,2.0,2.0,697.0,2017-03-10 15:55:50.400
19.0,133622.0,37491.0,2.0,5.0,3.0,2.0,905.0,2017-03-10 15:56:24.000
16.0,131808.0,43860.0,4.0,5.0,2.0,2.0,1044.0,2017-03-10 15:56:57.600
9.0,81426.0,31651.0,3.0,4.0,2.0,1.0,4428.0,2017-03-10 15:57:31.200
11.0,130195.0,37196.0,2.0,4.0,3.0,2.0,2828.0,2017-03-10 15:58:04.800
14.0,135731.0,30410.0,1.0,4.0,3.0,2.0,2094.0,2017-03-10 15:58:38.400
1.0,37897.0,18024.0,1.0,2.0,1.0,1.0,12711.0,2017-03-10 15:59:12.000
7.0,133223.0,27993.0,1.0,3.0,3.0,2.0,4486.0,2017-03-10 15:59:45.600
20.0,157351.0,44482.0,4.0,5.0,3.0,2.0,106.0,2017-03-10 16:00:19.200
7.0,133509.0,30648.0,1.0,4.0,2.0,1.0,6042.0,2017-03-10 16:00:52.800
17.0,156563.0,44056.0,4.0,5.0,2.0,2.0,711.0,2017-03-10 16:01:26.400
13.0,135804.0,44698.0,3.0,4.0,3.0,2.0,2092.0,2017-03-10 16:02:00.000
5.0,95421.0,25638.0,1.0,3.0,2.0,1.0,7467.0,2017-03-10 16:02:33.600
13.0,71514.0,25880.0,5.0,5.0,2.0,1.0,1850.0,2017-03-10 16:03:07.200
17.0,114925.0,34089.0,3.0,5.0,3.0,2.0,774.0,2017-03-10 16:03:40.800
14.0,143385.0,30324.0,1.0,5.0,3.0,2.0,1593.0,2017-03-10 16:04:14.400
17.0,149723.0,34183.0,2.0,5.0,3.0,2.0,640.0,2017-03-10 16:04:48.000
10.0,64761.0,33599.0,3.0,4.0,3.0,1.0,3867.0,2017-03-10 16:05:21.600
17.0,137785.0,33535.0,2.0,5.0,3.0,2.0,849.0,2017-03-10 16:05:55.200
9.0,86275.0,38957.0,4.0,5.0,1.0,1.0,4594.0,2017-03-10 16:06:28.800
9.0,47015.0,21738.0,1.0,3.0,2.0,1.0,6198.0,2017-03-10 16:07:02.400
8.0,90412.0,40445.0,4.0,4.0,2.0,1.0,4931.0,2017-03-10 16:07:36.000
12.0,90320.0,43100.0,5.0,5.0,2.0,1.0,2856.0,2017-03-10 16:08:09.600
4.0,74303.0,30115.0,2.0,3.0,1.0,1.0,8836.0,2017-03-10 16:08:43.200
8.0,82419.0,25831.0,1.0,3.0,2.0,1.0,7082.0,2017-03-10 16:09:16.800
4.0,47279.0,20748.0,1.0,2.0,1.0,1.0,10748.0,2017-03-10 16:09:50.400
20.0,147376.0,37557.0,5.0,5.0,3.0,2.0,-600.0,2017-03-10 16:10:24.000
14.0,107926.0,36600.0,2.0,4.0,3.0,2.0,2482.0,2017-03-10 16:10:57.600
16.0,120993.0,39402.0,4.0,5.0,3.0,2.0,501.0,2017-03-10 16:11:31.200
4.0,56816.0,27918.0,2.0,3.0,1.0,1.0,9097.0,2017-03-10 16:12:04.800
8.0,95525.0,35339.0,2.0,4.0,2.0,1.0,6065.0,2017-03-10 16:12:38.400
14.0,110289.0,43871.0,3.0,5.0,3.0,2.0,1975.0,2017-03-10 16:13:12.000
18.0,142740.0,37706.0,3.0,5.0,3.0,2.0,457.0,2017-03-10 16:13:45.600
14.0,155687.0,38662.0,2.0,5.0,3.0,2.0,1186.0,2017-03-10 16:14:19.200
9.0,110782.0,32857.0,2.0,4.0,3.0,1.0,4482.0,2017-03-10 16:14:52.800
18.0,158045.0,35739.0,2.0,5.0,3.0,2.0,562.0,2017-03-10 16:15:26.400
14.0,104465.0,32291.0,2.0,4.0,3.0,2.0,2142.0,2017-03-10 16:16:00.000
10.0,102097.0,25500.0,2.0,4.0,2.0,1.0,3869.0,2017-03-10 16:16:33.600
18.0,139462.0,45761.0,5.0,5.0,3.0,2.0,145.0,2017-03-10 16:17:07.200
20.0,158389.0,45376.0,5.0,5.0,3.0,2.0,-149.0,2017-03-10 16:17:40.800
12.0,117518.0,29340.0,2.0,5.0,2.0,2.0,2451.0,2017-03-10 16:18:14.400
10.0,109945.0,32141.0,2.0,5.0,3.0,2.0,2964.0,2017-03-10 16:18:48.000
5.0,66259.0,28756.0,3.0,4.0,1.0,1.0,6385.0,2017-03-10 16:19:21.600
3.0,88653.0,20874.0,1.0,3.0,2.0,1.0,8069.0,2017-03-10 16:19:55.200
3.0,35376.0,29487.0,2.0,2.0,1.0,1.0,11469.0,2017-03-10 16:20:28.800
9.0,108739.0,33285.0,2.0,4.0,2.0,1.0,5015.0,2017-03-10 16:21:02.400
1.0,65943.0,26662.0,1.0,3.0,1.0,1.0,12413.0,2017-03-10 16:21:36.000
1.0,53318.0,19766.0,1.0,2.0,1.0,1.0,11158.0,2017-03-10 16:22:09.600
11.0,140784.0,38203.0,2.0,5.0,3.0,2.0,2182.0,2017-03-10 16:22:43.200
5.0,66712.0,29002.0,2.0,3.0,1.0,1.0,8514.0,2017-03-10 16:23:16.800
6.0,79007.0,27548.0,1.0,3.0,2.0,1.0,8528.0,2017-03-10 16:23:50.400
20.0,112849.0,43304.0,5.0,5.0,3.0,1.0,664.0,2017-03-10 16:24:24.000
8.0,99797.0,27958.0,1.0,3.0,3.0,1.0,5851.0,2017-03-10 16:24:57.600
3.0,61551.0,22289.0,1.0,3.0,1.0,1.0,10464.0,2017-03-10 16:25:31.200
18.0,94442.0,41290.0,5.0,5.0,3.0,1.0,1055.0,2017-03-10 16:26:04.800
5.0,50507.0,25221.0,3.0,3.0,1.0,1.0,6559.0,2017-03-10 16:26:38.400
18.0,106091.0,40602.0,5.0,5.0,2.0,2.0,697.0,2017-03-10 16:27:12.000
11.0,149116.0,45826.0,3.0,5.0,3.0,2.0,2020.0,2017-03-10 16:27:45.600
14.0,109118.0,39736.0,4.0,5.0,3.0,2.0,1144.0,2017-03-10 16:28:19.200
9.0,92513.0,32783.0,2.0,4.0,2.0,1.0,5682.0,2017-03-10 16:28:52.800
11.0,121197.0,36372.0,2.0,5.0,3.0,2.0,2464.0,2017-03-10 16:29:26.400
17.0,146767.0,36993.0,3.0,5.0,3.0,2.0,429.0,2017-03-10 16:30:00.000
10.0,129561.0,32990.0,1.0,4.0,3.0,1.0,4707.0,2017-03-10 16:30:33.600
10.0,88989.0,28701.0,2.0,4.0,2.0,1.0,4575.0,2017-03-10 16:31:07.200
8.0,82934.0,32973.0,2.0,3.0,2.0,1.0,6840.0,2017-03-10 16:31:40.800
17.0,132171.0,37995.0,3.0,5.0,3.0,2.0,719.0,2017-03-10 16:32:14.400
5.0,97454.0,24626.0,1.0,4.0,1.0,1.0,7302.0,2017-03-10 16:32:48.000
18.0,137674.0,42967.0,4.0,5.0,3.0,2.0,161.0,2017-03-10 16:33:21.600
20.0,161539.0,45046.0,4.0,5.0,3.0,2.0,106.0,2017-03-10 16:33:55.200
10.0,92256.0,33890.0,4.0,5.0,2.0,1.0,3031.0,2017-03-10 16:34:28.800
6.0,95809.0,25685.0,1.0,3.0,2.0,1.0,6944.0,2017-03-10 16:35:02.400
17.0,115069.0,39434.0,4.0,5.0,3.0,2.0,405.0,2017-03-10 16:35:36.000
7.0,91095.0,27598.0,1.0,3.0,2.0,1.0,7179.0,2017-03-10 16:36:09.600
12.0,109347.0,29362.0,2.0,4.0,3.0,1.0,3222.0,2017-03-10 16:36:43.200
3.0,29895.0,25282.0,4.0,3.0,1.0,1.0,7345.0,2017-03-10 16:37:16.800
8.0,71272.0,32761.0,3.0,4.0,3.0,1.0,4587.0,2017-03-10 16:37:50.400
4.0,68132.0,25649.0,1.0,3.0,2.0,1.0,9567.0,2017-03-10 16:38:24.000
19.0,141434.0,40525.0,5.0,5.0,3.0,2.0,-339.0,2017-03-10 16:38:57.600
12.0,110080.0,26333.0,2.0,4.0,3.0,1.0,2998.0,2017-03-10 16:39:31.200
8.0,73153.0,37213.0,3.0,5.0,2.0,2.0,4659.0,2017-03-10 16:40:04.800
6.0,98169.0,26106.0,2.0,5.0,1.0,1.0,5756.0,2017-03-10 16:40:38.400
7.0,96070.0,26936.0,1.0,3.0,2.0,1.0,6725.0,2017-03-10 16:41:12.000
10.0,62737.0,26531.0,3.0,3.0,2.0,1.0,4347.0,2017-03-10 16:41:45.600
10.0,97878.0,39797.0,3.0,5.0,2.0,1.0,4339.0,2017-03-10 16:42:19.200
16.0,148332.0,41733.0,2.0,5.0,3.0,2.0,1143.0,2017-03-10 16:42:52.800
16.0,148128.0,31113.0,1.0,4.0,3.0,2.0,1414.0,2017-03-10 16:43:26.400
19.0,169728.0,40382.0,2.0,5.0,3.0,2.0,518.0,2017-03-10 16:44:00.000
11.0,43768.0,33406.0,5.0,5.0,2.0,1.0,3398.0,2017-03-10 16:44:33.600
11.0,141975.0,32887.0,2.0,5.0,3.0,1.0,2898.0,2017-03-10 16:45:07.200
14.0,129903.0,41450.0,4.0,5.0,3.0,2.0,825.0,2017-03-10 16:45:40.800
14.0,115566.0,35398.0,5.0,5.0,2.0,2.0,955.0,2017-03-10 16:46:14.400
18.0,132564.0,45678.0,5.0,5.0,2.0,2.0,643.0,2017-03-10 16:46:48.000
7.0,73270.0,28562.0,3.0,3.0,2.0,1.0,5382.0,2017-03-10 16:47:21.600
14.0,112920.0,33110.0,3.0,5.0,2.0,2.0,1789.0,2017-03-10 16:47:55.200
14.0,123932.0,35522.0,2.0,4.0,3.0,2.0,2040.0,2017-03-10 16:48:28.800
7.0,70770.0,31945.0,2.0,3.0,3.0,1.0,7507.0,2017-03-10 16:49:02.400
6.0,36997.0,27126.0,4.0,3.0,1.0,1.0,6014.0,2017-03-10 16:49:36.000
7.0,51374.0,20357.0,1.0,3.0,2.0,1.0,7587.0,2017-03-10 16:50:09.600
20.0,144069.0,31021.0,3.0,5.0,3.0,2.0,-165.0,2017-03-10 16:50:43.200
8.0,101037.0,35369.0,2.0,4.0,3.0,1.0,5352.0,2017-03-10 16:51:16.800
8.0,73042.0,33234.0,3.0,4.0,2.0,1.0,5119.0,2017-03-10 16:51:50.400
1.0,69329.0,24298.0,1.0,2.0,2.0,1.0,11762.0,2017-03-10 16:52:24.000
4.0,52457.0,26289.0,2.0,3.0,1.0,1.0,9264.0,2017-03-10 16:52:57.600
14.0,138692.0,32138.0,2.0,5.0,3.0,1.0,2197.0,2017-03-10 16:53:31.200
15.0,102404.0,39692.0,5.0,5.0,2.0,2.0,1105.0,2017-03-10 16:54:04.800
14.0,116956.0,37828.0,4.0,5.0,2.0,2.0,1144.0,2017-03-10 16:54:38.400
7.0,95372.0,28659.0,1.0,3.0,2.0,1.0,7179.0,2017-03-10 16:55:12.000
15.0,139378.0,34101.0,2.0,5.0,3.0,2.0,1190.0,2017-03-10 16:55:45.600
20.0,113791.0,44132.0,5.0,5.0,3.0,2.0,67.0,2017-03-10 16:56:19.200
9.0,106902.0,29036.0,1.0,4.0,2.0,1.0,5554.0,2017-03-10 16:56:52.800
7.0,61223.0,21037.0,1.0,3.0,2.0,1.0,7484.0,2017-03-10 16:57:26.400
10.0,127915.0,30625.0,1.0,4.0,3.0,1.0,4449.0,2017-03-10 16:58:00.000
9.0,133991.0,34858.0,1.0,3.0,3.0,1.0,5457.0,2017-03-10 16:58:33.600
5.0,76657.0,34199.0,2.0,3.0,2.0,1.0,9442.0,2017-03-10 16:59:07.200
7.0,110288.0,34292.0,1.0,3.0,2.0,1.0,7831.0,2017-03-10 16:59:40.800
14.0,108561.0,22457.0,1.0,5.0,3.0,2.0,1488.0,2017-03-10 17:00:14.400
19.0,165391.0,42853.0,4.0,5.0,3.0,2.0,-98.0,2017-03-10 17:00:48.000
4.0,53453.0,28841.0,2.0,3.0,2.0,1.0,8821.0,2017-03-10 17:01:21.600
18.0,132397.0,32046.0,3.0,5.0,3.0,2.0,417.0,2017-03-10 17:01:55.200
12.0,132642.0,29573.0,2.0,5.0,3.0,2.0,1640.0,2017-03-10 17:02:28.800
13.0,76159.0,44361.0,5.0,4.0,3.0,2.0,1995.0,2017-03-10 17:03:02.400
19.0,138183.0,35036.0,2.0,5.0,3.0,2.0,598.0,2017-03-10 17:03:36.000
13.0,89507.0,29504.0,3.0,4.0,2.0,1.0,3068.0,2017-03-10 17:04:09.600
19.0,142341.0,38636.0,5.0,5.0,3.0,2.0,-511.0,2017-03-10 17:04:43.200
13.0,108967.0,37251.0,3.0,3.0,3.0,1.0,3394.0,2017-03-10 17:05:16.800
13.0,107855.0,40938.0,4.0,5.0,3.0,2.0,1225.0,2017-03-10 17:05:50.400
9.0,99252.0,31363.0,1.0,3.0,3.0,1.0,6399.0,2017-03-10 17:06:24.000
9.0,108419.0,39704.0,2.0,4.0,2.0,2.0,5136.0,2017-03-10 17:06:57.600
12.0,63494.0,38321.0,5.0,4.0,2.0,1.0,3349.0,2017-03-10 17:07:31.200
2.0,55923.0,21638.0,1.0,3.0,1.0,1.0,10777.0,2017-03-10 17:08:04.800
19.0,115136.0,32097.0,4.0,5.0,3.0,2.0,-160.0,2017-03-10 17:08:38.400
2.0,41682.0,25192.0,1.0,2.0,1.0,1.0,12990.0,2017-03-10 17:09:12.000
16.0,137367.0,26183.0,1.0,5.0,3.0,2.0,1035.0,2017-03-10 17:09:45.600
8.0,101642.0,29475.0,1.0,4.0,3.0,2.0,5150.0,2017-03-10 17:10:19.200
8.0,82608.0,26989.0,2.0,3.0,2.0,1.0,5701.0,2017-03-10 17:10:52.800
18.0,115381.0,38062.0,4.0,5.0,3.0,2.0,74.0,2017-03-10 17:11:26.400
6.0,65542.0,30789.0,2.0,3.0,2.0,1.0,7831.0,2017-03-10 17:12:00.000
14.0,102140.0,33177.0,3.0,4.0,3.0,1.0,2589.0,2017-03-10 17:12:33.600
20.0,175806.0,40845.0,3.0,5.0,3.0,2.0,156.0,2017-03-10 17:13:07.200
10.0,77882.0,33399.0,2.0,3.0,3.0,1.0,5306.0,2017-03-10 17:13:40.800
8.0,71120.0,39044.0,4.0,4.0,2.0,1.0,5288.0,2017-03-10 17:14:14.400
9.0,57090.0,31234.0,3.0,3.0,2.0,1.0,5636.0,2017-03-10 17:14:48.000
16.0,87227.0,31496.0,3.0,5.0,3.0,2.0,953.0,2017-03-10 17:15:21.600
19.0,90261.0,37329.0,5.0,5.0,3.0,1.0,872.0,2017-03-10 17:15:55.200
6.0,46111.0,26459.0,3.0,3.0,2.0,1.0,6251.0,2017-03-10 17:16:28.800
13.0,118059.0,30025.0,2.0,5.0,3.0,2.0,1605.0,2017-03-10 17:17:02.400
6.0,66716.0,20156.0,1.0,3.0,2.0,1.0,7598.0,2017-03-10 17:17:36.000
20.0,154125.0,45780.0,5.0,5.0,3.0,2.0,-23.0,2017-03-10 17:18:09.600
11.0,91264.0,28700.0,2.0,4.0,3.0,1.0,3633.0,2017-03-10 17:18:43.200
3.0,31876.0,18416.0,1.0,2.0,1.0,1.0,12254.0,2017-03-10 17:19:16.800
11.0,71034.0,27085.0,3.0,4.0,2.0,1.0,3700.0,2017-03-10 17:19:50.400
5.0,84785.0,29262.0,1.0,3.0,2.0,1.0,9383.0,2017-03-10 17:20:24.000
20.0,163893.0,44799.0,4.0,5.0,3.0,2.0,-20.0,2017-03-10 17:20:57.600
17.0,153784.0,34053.0,2.0,5.0,3.0,2.0,640.0,2017-03-10 17:21:31.200
17.0,95339.0,38082.0,5.0,5.0,3.0,2.0,253.0,2017-03-10 17:22:04.800
13.0,97599.0,28000.0,2.0,5.0,3.0,2.0,1636.0,2017-03-10 17:22:38.400
11.0,62869.0,32752.0,4.0,3.0,2.0,1.0,4177.0,2017-03-10 17:23:12.000
13.0,80632.0,40548.0,5.0,5.0,2.0,1.0,2633.0,2017-03-10 17:23:45.600
10.0,119854.0,33454.0,2.0,5.0,3.0,2.0,2623.0,2017-03-10 17:24:19.200
20.0,154381.0,46832.0,5.0,5.0,3.0,2.0,246.0,2017-03-10 17:24:52.800
3.0,43044.0,27094.0,2.0,3.0,1.0,1.0,10181.0,2017-03-10 17:25:26.400
4.0,40027.0,22781.0,2.0,3.0,1.0,1.0,9068.0,2017-03-10 17:26:00.000
4.0,82283.0,18775.0,1.0,4.0,1.0,1.0,7561.0,2017-03-10 17:26:33.600
18.0,116653.0,37829.0,5.0,5.0,3.0,2.0,-225.0,2017-03-10 17:27:07.200
11.0,85094.0,25656.0,4.0,5.0,1.0,1.0,2550.0,2017-03-10 17:27:40.800
4.0,83149.0,24908.0,1.0,3.0,2.0,1.0,8585.0,2017-03-10 17:28:14.400
12.0,120886.0,39295.0,3.0,4.0,3.0,1.0,2956.0,2017-03-10 17:28:48.000
11.0,125984.0,41440.0,3.0,4.0,3.0,2.0,2406.0,2017-03-10 17:29:21.600
16.0,109560.0,41335.0,3.0,4.0,3.0,2.0,1795.0,2017-03-10 17:29:55.200
16.0,135906.0,40928.0,4.0,5.0,2.0,2.0,791.0,2017-03-10 17:30:28.800
10.0,113076.0,24495.0,1.0,5.0,2.0,2.0,3461.0,2017-03-10 17:31:02.400
19.0,154676.0,41571.0,3.0,5.0,3.0,2.0,341.0,2017-03-10 17:31:36.000
9.0,84686.0,36219.0,3.0,4.0,3.0,1.0,4525.0,2017-03-10 17:32:09.600
10.0,120876.0,30389.0,2.0,4.0,3.0,1.0,3611.0,2017-03-10 17:32:43.200
12.0,120090.0,37454.0,3.0,5.0,2.0,2.0,2103.0,2017-03-10 17:33:16.800
7.0,76301.0,27776.0,1.0,3.0,2.0,1.0,8134.0,2017-03-10 17:33:50.400
9.0,63925.0,33310.0,3.0,4.0,2.0,1.0,5155.0,2017-03-10 17:34:24.000
16.0,92302.0,29293.0,4.0,5.0,2.0,2.0,827.0,2017-03-10 17:34:57.600
4.0,57193.0,25154.0,1.0,3.0,1.0,1.0,10372.0,2017-03-10 17:35:31.200
6.0,70733.0,23374.0,1.0,3.0,2.0,1.0,8157.0,2017-03-10 17:36:04.800
20.0,155046.0,46111.0,5.0,5.0,3.0,2.0,-23.0,2017-03-10 17:36:38.400
8.0,81288.0,32951.0,2.0,3.0,2.0,1.0,6840.0,2017-03-10 17:37:12.000
14.0,108441.0,39384.0,4.0,5.0,2.0,2.0,1698.0,2017-03-10 17:37:45.600
16.0,144129.0,39531.0,2.0,5.0,3.0,2.0,1133.0,2017-03-10 17:38:19.200
15.0,121643.0,34765.0,3.0,5.0,3.0,1.0,1915.0,2017-03-10 17:38:52.800
5.0,56798.0,23831.0,2.0,3.0,1.0,1.0,7969.0,2017-03-10 17:39:26.400
10.0,112029.0,39346.0,3.0,5.0,2.0,2.0,3247.0,2017-03-10 17:40:00.000
6.0,49359.0,32040.0,4.0,3.0,1.0,1.0,6656.0,2017-03-10 17:40:33.600
19.0,96017.0,42213.0,5.0,5.0,3.0,2.0,215.0,2017-03-10 17:41:07.200
7.0,62083.0,26319.0,2.0,3.0,2.0,1.0,7204.0,2017-03-10 17:41:40.800
20.0,136642.0,26372.0,4.0,5.0,3.0,2.0,-538.0,2017-03-10 17:42:14.400
16.0,138168.0,35401.0,2.0,5.0,3.0,2.0,1015.0,2017-03-10 17:42:48.000
19.0,118515.0,37518.0,5.0,5.0,3.0,2.0,-316.0,2017-03-10 17:43:21.600
15.0,95241.0,37108.0,5.0,5.0,1.0,1.0,2357.0,2017-03-10 17:43:55.200
20.0,167340.0,46059.0,4.0,5.0,3.0,2.0,102.0,2017-03-10 17:44:28.800
20.0,159043.0,43514.0,5.0,5.0,3.0,2.0,-175.0,2017-03-10 17:45:02.400
20.0,128887.0,32889.0,4.0,5.0,3.0,2.0,-240.0,2017-03-10 17:45:36.000
8.0,68720.0,29087.0,2.0,3.0,3.0,1.0,5504.0,2017-03-10 17:46:09.600
18.0,120840.0,31606.0,3.0,5.0,3.0,2.0,308.0,2017-03-10 17:46:43.200
9.0,105874.0,33570.0,1.0,4.0,2.0,2.0,5442.0,2017-03-10 17:47:16.800
14.0,78477.0,33891.0,4.0,5.0,2.0,1.0,2402.0,2017-03-10 17:47:50.400
10.0,129528.0,39089.0,1.0,4.0,3.0,2.0,5005.0,2017-03-10 17:48:24.000
4.0,65545.0,28230.0,1.0,3.0,2.0,1.0,10128.0,2017-03-10 17:48:57.600
13.0,77990.0,34197.0,2.0,4.0,3.0,2.0,3083.0,2017-03-10 17:49:31.200
8.0,45110.0,28194.0,4.0,3.0,1.0,1.0,4732.0,2017-03-10 17:50:04.800
15.0,132469.0,32614.0,2.0,5.0,3.0,2.0,1319.0,2017-03-10 17:50:38.400
2.0,40257.0,23964.0,1.0,2.0,1.0,1.0,13295.0,2017-03-10 17:51:12.000
12.0,132361.0,31265.0,1.0,5.0,3.0,2.0,2761.0,2017-03-10 17:51:45.600
9.0,74041.0,30813.0,4.0,5.0,1.0,1.0,3919.0,2017-03-10 17:52:19.200
10.0,124882.0,34347.0,2.0,4.0,3.0,1.0,4020.0,2017-03-10 17:52:52.800
14.0,129154.0,39362.0,2.0,5.0,3.0,2.0,2019.0,2017-03-10 17:53:26.400
11.0,67980.0,30715.0,2.0,3.0,3.0,1.0,4788.0,2017-03-10 17:54:00.000
7.0,122219.0,30104.0,1.0,4.0,2.0,1.0,6537.0,2017-03-10 17:54:33.600
5.0,46176.0,27524.0,3.0,3.0,1.0,1.0,7453.0,2017-03-10 17:55:07.200
19.0,119614.0,41420.0,5.0,5.0,2.0,2.0,362.0,2017-03-10 17:55:40.800
16.0,82552.0,31010.0,1.0,3.0,3.0,1.0,4081.0,2017-03-10 17:56:14.400
20.0,163965.0,45084.0,2.0,5.0,3.0,2.0,858.0,2017-03-10 17:56:48.000
11.0,94740.0,37385.0,3.0,4.0,3.0,1.0,3702.0,2017-03-10 17:57:21.600
4.0,70804.0,25954.0,1.0,3.0,2.0,1.0,9800.0,2017-03-10 17:57:55.200
20.0,173963.0,35567.0,3.0,5.0,3.0,2.0,-6.0,2017-03-10 17:58:28.800
3.0,81189.0,19684.0,1.0,2.0,2.0,1.0,8722.0,2017-03-10 17:59:02.400
4.0,63057.0,25544.0,2.0,3.0,1.0,1.0,8570.0,2017-03-10 17:59:36.000
11.0,123409.0,40984.0,3.0,5.0,3.0,1.0,2973.0,2017-03-10 18:00:09.600
8.0,130302.0,35843.0,1.0,4.0,3.0,2.0,5168.0,2017-03-10 18:00:43.200
20.0,141297.0,46956.0,5.0,5.0,3.0,2.0,329.0,2017-03-10 18:01:16.800
10.0,84278.0,34247.0,2.0,3.0,3.0,1.0,5554.0,2017-03-10 18:01:50.400
3.0,78360.0,25737.0,1.0,3.0,1.0,1.0,10475.0,2017-03-10 18:02:24.000
3.0,72920.0,21702.0,1.0,3.0,2.0,1.0,9503.0,2017-03-10 18:02:57.600
11.0,100587.0,35793.0,4.0,4.0,2.0,1.0,3184.0,2017-03-10 18:03:31.200
10.0,94141.0,40766.0,4.0,4.0,2.0,1.0,3704.0,2017-03-10 18:04:04.800
3.0,49598.0,23109.0,1.0,2.0,2.0,1.0,10946.0,2017-03-10 18:04:38.400
4.0,66929.0,29464.0,1.0,3.0,1.0,1.0,11158.0,2017-03-10 18:05:12.000
9.0,74427.0,30338.0,2.0,4.0,2.0,1.0,5767.0,2017-03-10 18:05:45.600
18.0,124293.0,32287.0,3.0,5.0,3.0,2.0,422.0,2017-03-10 18:06:19.200
8.0,107572.0,35678.0,1.0,3.0,3.0,1.0,7001.0,2017-03-10 18:06:52.800
8.0,79043.0,24893.0,1.0,3.0,2.0,1.0,6958.0,2017-03-10 18:07:26.400
6.0,43483.0,24777.0,1.0,3.0,1.0,1.0,9741.0,2017-03-10 18:08:00.000
14.0,93535.0,31959.0,2.0,4.0,3.0,2.0,2265.0,2017-03-10 18:08:33.600
18.0,128262.0,39759.0,4.0,5.0,3.0,2.0,158.0,2017-03-10 18:09:07.200
14.0,159095.0,42363.0,3.0,5.0,3.0,2.0,1174.0,2017-03-10 18:09:40.800
8.0,116877.0,40142.0,2.0,4.0,2.0,1.0,6061.0,2017-03-10 18:10:14.400
7.0,120173.0,34881.0,1.0,4.0,2.0,1.0,7112.0,2017-03-10 18:10:48.000
7.0,98972.0,21942.0,1.0,4.0,3.0,1.0,5112.0,2017-03-10 18:11:21.600
11.0,130897.0,34246.0,2.0,5.0,3.0,2.0,2232.0,2017-03-10 18:11:55.200
15.0,121945.0,36320.0,2.0,4.0,3.0,2.0,1988.0,2017-03-10 18:12:28.800
14.0,123506.0,42925.0,5.0,5.0,3.0,2.0,635.0,2017-03-10 18:13:02.400
14.0,104758.0,38204.0,4.0,5.0,3.0,2.0,867.0,2017-03-10 18:13:36.000
14.0,113618.0,32548.0,4.0,5.0,2.0,2.0,1033.0,2017-03-10 18:14:09.600
11.0,123519.0,34021.0,2.0,5.0,2.0,2.0,2909.0,2017-03-10 18:14:43.200
9.0,97603.0,28618.0,1.0,3.0,3.0,1.0,5854.0,2017-03-10 18:15:16.800
8.0,94191.0,28066.0,2.0,4.0,2.0,1.0,4942.0,2017-03-10 18:15:50.400
16.0,135349.0,35301.0,3.0,4.0,3.0,1.0,1919.0,2017-03-10 18:16:24.000
9.0,76569.0,23936.0,3.0,4.0,2.0,1.0,3526.0,2017-03-10 18:16:57.600
10.0,81779.0,35398.0,3.0,4.0,2.0,1.0,4556.0,2017-03-10 18:17:31.200
